,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-12-23,2021-12-23,2021-12-24,Day,448.2
1,2021-12-23,2021-12-24,2021-12-25,Day,337.1
2,2021-12-23,2021-12-25,2021-12-26,Day,287.32
3,2021-12-23,2021-12-26,2021-12-27,Day,229.34
4,2021-12-23,2021-12-27,2021-12-28,Day,314.53
5,2021-12-23,2021-12-28,2021-12-29,Day,395.45
6,2021-12-23,2021-12-29,2021-12-30,Day,405.44
7,2021-12-23,2021-12-01,2022-01-01,Month,370.21
8,2021-12-23,2022-01-03,2022-02-01,Month,759.92
9,2021-12-23,2022-02-01,2022-03-01,Month,1385.15
10,2021-12-23,2022-03-01,2022-04-01,Month,550.09
11,2021-12-23,2022-01-03,2022-04-01,Quarter,879.9
12,2021-12-23,2022-04-01,2022-07-01,Quarter,300.04
13,2021-12-23,2022-07-01,2022-10-01,Quarter,293.25
14,2021-12-23,2022-10-03,2022-12-31,Quarter,440.07
15,2021-12-23,2023-01-02,2023-04-01,Quarter,348.15
16,2021-12-23,2023-04-03,2023-07-01,Quarter,127.49
17,2021-12-23,2021-12-20,2021-12-25,Week,450.81
18,2021-12-23,2021-12-27,2022-01-01,Week,378.89
19,2021-12-23,2022-01-03,2022-01-08,Week,555.24
20,2021-12-23,2022-01-10,2022-01-15,Week,729.03
21,2021-12-23,2022-01-17,2022-01-22,Week,872.08
22,2021-12-23,2022-01-03,2022-12-31,Year,476.06
23,2021-12-23,2023-01-02,2023-12-30,Year,200.0
24,2021-12-23,2024-01-01,2025-01-01,Year,138.14
25,2021-12-23,2025-01-01,2026-01-01,Year,117.15
