,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-06-29,2016-06-29,2016-06-29,Day,32.18
1,2016-06-29,2016-06-30,2016-06-30,Day,34.84
2,2016-06-29,2016-07-01,2016-07-01,Day,31.0
3,2016-06-29,2016-07-02,2016-07-02,Day,0.01
4,2016-06-29,2016-06-01,2016-06-30,Month,34.11
5,2016-06-29,2016-07-01,2016-07-29,Month,32.63
6,2016-06-29,2016-08-01,2016-08-31,Month,31.75
7,2016-06-29,2016-09-01,2016-09-30,Month,36.88
8,2016-06-29,2016-10-03,2016-12-30,Quarter,45.13
9,2016-06-29,2017-01-02,2017-03-31,Quarter,49.5
10,2016-06-29,2017-04-03,2017-06-30,Quarter,35.25
11,2016-06-29,2017-07-03,2017-09-29,Quarter,35.75
12,2016-06-29,2017-10-02,2017-12-29,Quarter,50.5
13,2016-06-29,2016-06-27,2016-07-01,Week,33.63
14,2016-06-29,2016-07-04,2016-07-08,Week,32.5
15,2016-06-29,2016-07-11,2016-07-15,Week,28.85
16,2016-06-29,2016-07-18,2016-07-22,Week,34.75
17,2016-06-29,2016-07-25,2016-07-29,Week,34.75
18,2016-06-29,2016-07-02,2016-07-03,Weekend,0.01
19,2016-06-29,2016-07-09,2016-07-10,Weekend,0.01
20,2016-06-29,2017-01-02,2017-12-30,Year,42.75
21,2016-06-29,2018-01-01,2019-01-01,Year,43.69
22,2016-06-29,2019-01-01,2019-12-31,Year,45.25
