,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-01-23,2015-01-01,2015-01-31,Month,40.06
1,2015-01-23,2015-02-01,2015-02-28,Month,41.85
2,2015-01-23,2015-03-01,2015-03-31,Month,38.73
3,2015-01-23,2015-04-01,2015-04-30,Month,35.03
4,2015-01-23,2015-04-01,2015-06-30,Quarter,30.63
5,2015-01-23,2015-07-01,2015-09-30,Quarter,30.72
6,2015-01-23,2015-10-01,2015-12-31,Quarter,42.91
7,2015-01-23,2016-01-01,2016-03-31,Quarter,44.79
8,2015-01-23,2016-04-01,2016-06-30,Quarter,30.98
9,2015-01-23,2016-07-01,2016-09-30,Quarter,30.9
10,2015-01-23,2016-10-01,2016-12-31,Quarter,43.1
11,2015-01-23,2015-01-19,2015-01-25,Week,46.81
12,2015-01-23,2015-01-26,2015-02-01,Week,39.26
13,2015-01-23,2015-02-02,2015-02-08,Week,43.5
14,2015-01-23,2015-02-09,2015-02-15,Week,41.5
15,2015-01-23,2015-02-16,2015-02-22,Week,40.9
16,2015-01-23,2016-01-01,2017-01-01,Year,37.44
17,2015-01-23,2017-01-01,2018-01-01,Year,37.73
18,2015-01-23,2018-01-01,2019-01-01,Year,38.23
