,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-08-24,2016-08-24,2016-08-24,Day,37.6
1,2016-08-24,2016-08-25,2016-08-25,Day,38.11
2,2016-08-24,2016-08-26,2016-08-26,Day,39.05
3,2016-08-24,2016-08-27,2016-08-27,Day,0.01
4,2016-08-24,2016-08-01,2016-08-31,Month,34.52
5,2016-08-24,2016-09-01,2016-09-30,Month,39.65
6,2016-08-24,2016-10-03,2016-10-31,Month,45.5
7,2016-08-24,2016-11-01,2016-11-30,Month,49.25
8,2016-08-24,2016-10-03,2016-12-30,Quarter,46.88
9,2016-08-24,2017-01-02,2017-03-31,Quarter,49.4
10,2016-08-24,2017-04-03,2017-06-30,Quarter,33.42
11,2016-08-24,2017-07-03,2017-09-29,Quarter,34.85
12,2016-08-24,2017-10-02,2017-12-29,Quarter,49.33
13,2016-08-24,2016-08-22,2016-08-26,Week,37.31
14,2016-08-24,2016-08-29,2016-09-02,Week,40.75
15,2016-08-24,2016-09-05,2016-09-09,Week,39.25
16,2016-08-24,2016-09-12,2016-09-16,Week,39.25
17,2016-08-24,2016-09-19,2016-09-23,Week,39.25
18,2016-08-24,2016-08-27,2016-08-28,Weekend,0.01
19,2016-08-24,2016-09-03,2016-09-04,Weekend,0.01
20,2016-08-24,2017-01-02,2017-12-30,Year,41.75
21,2016-08-24,2018-01-01,2019-01-01,Year,42.25
22,2016-08-24,2019-01-01,2019-12-31,Year,43.0
