,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-08-22,2016-08-20,2016-08-20,Day,24.58
1,2016-08-22,2016-08-21,2016-08-21,Day,13.28
2,2016-08-22,2016-08-22,2016-08-22,Day,34.58
3,2016-08-22,2016-08-23,2016-08-23,Day,37.23
4,2016-08-22,2016-08-01,2016-08-31,Month,34.73
5,2016-08-22,2016-09-01,2016-09-30,Month,39.45
6,2016-08-22,2016-10-03,2016-10-31,Month,46.5
7,2016-08-22,2016-11-01,2016-11-30,Month,48.42
8,2016-08-22,2016-10-03,2016-12-30,Quarter,47.25
9,2016-08-22,2017-01-02,2017-03-31,Quarter,49.75
10,2016-08-22,2017-04-03,2017-06-30,Quarter,33.6
11,2016-08-22,2017-07-03,2017-09-29,Quarter,34.63
12,2016-08-22,2017-10-02,2017-12-29,Quarter,48.54
13,2016-08-22,2016-08-15,2016-08-19,Week,33.58
14,2016-08-22,2016-08-22,2016-08-26,Week,37.98
15,2016-08-22,2016-08-29,2016-09-02,Week,41.25
16,2016-08-22,2016-09-05,2016-09-09,Week,39.25
17,2016-08-22,2016-09-12,2016-09-16,Week,38.5
18,2016-08-22,2016-09-19,2016-09-23,Week,38.5
19,2016-08-22,2016-08-20,2016-08-21,Weekend,18.93
20,2016-08-22,2016-08-27,2016-08-28,Weekend,0.01
21,2016-08-22,2017-01-02,2017-12-30,Year,41.63
22,2016-08-22,2018-01-01,2019-01-01,Year,41.75
23,2016-08-22,2019-01-01,2019-12-31,Year,43.25
