,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-09-16,2015-09-16,2015-09-16,Day,37.3
1,2015-09-16,2015-09-17,2015-09-17,Day,35.72
2,2015-09-16,2015-09-18,2015-09-18,Day,37.88
3,2015-09-16,2015-09-19,2015-09-19,Day,31.0
4,2015-09-16,2015-09-01,2015-09-30,Month,36.89
5,2015-09-16,2015-10-01,2015-10-31,Month,41.5
6,2015-09-16,2015-11-01,2015-11-30,Month,42.65
7,2015-09-16,2015-12-01,2015-12-31,Month,43.75
8,2015-09-16,2015-10-01,2015-12-31,Quarter,42.63
9,2015-09-16,2016-01-01,2016-03-31,Quarter,45.02
10,2015-09-16,2016-04-01,2016-06-30,Quarter,32.26
11,2015-09-16,2016-07-01,2016-09-30,Quarter,32.34
12,2015-09-16,2016-10-01,2016-12-31,Quarter,42.76
13,2015-09-16,2017-01-01,2017-03-31,Quarter,45.5
14,2015-09-16,2015-09-14,2015-09-20,Week,34.59
15,2015-09-16,2015-09-21,2015-09-27,Week,39.75
16,2015-09-16,2015-09-28,2015-10-04,Week,41.0
17,2015-09-16,2015-10-05,2015-10-11,Week,41.1
18,2015-09-16,2015-10-12,2015-10-18,Week,41.75
19,2015-09-16,2015-09-19,2015-09-20,Weekend,28.5
20,2015-09-16,2015-09-26,2015-09-27,Weekend,31.3
21,2015-09-16,2016-01-01,2017-01-01,Year,38.09
22,2015-09-16,2017-01-01,2018-01-01,Year,38.52
23,2015-09-16,2018-01-01,2019-01-01,Year,38.95
