,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-09-01,2016-09-01,2016-09-01,Day,44.27
1,2016-09-01,2016-09-02,2016-09-02,Day,42.83
2,2016-09-01,2016-09-03,2016-09-03,Day,0.01
3,2016-09-01,2016-09-01,2016-09-30,Month,41.19
4,2016-09-01,2016-10-03,2016-10-31,Month,45.55
5,2016-09-01,2016-11-01,2016-11-30,Month,49.16
6,2016-09-01,2016-12-01,2016-12-30,Month,46.07
7,2016-09-01,2016-10-03,2016-12-30,Quarter,46.95
8,2016-09-01,2017-01-02,2017-03-31,Quarter,49.25
9,2016-09-01,2017-04-03,2017-06-30,Quarter,33.24
10,2016-09-01,2017-07-03,2017-09-29,Quarter,34.5
11,2016-09-01,2017-10-02,2017-12-29,Quarter,48.5
12,2016-09-01,2016-08-29,2016-09-02,Week,43.99
13,2016-09-01,2016-09-05,2016-09-09,Week,42.5
14,2016-09-01,2016-09-12,2016-09-16,Week,40.63
15,2016-09-01,2016-09-19,2016-09-23,Week,40.13
16,2016-09-01,2016-09-26,2016-09-30,Week,40.54
17,2016-09-01,2016-09-03,2016-09-04,Weekend,0.01
18,2016-09-01,2016-09-10,2016-09-11,Weekend,0.01
19,2016-09-01,2017-01-02,2017-12-30,Year,41.37
20,2016-09-01,2018-01-01,2019-01-01,Year,41.95
21,2016-09-01,2019-01-01,2019-12-31,Year,42.43
