,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-09-09,2016-09-09,2016-09-09,Day,38.86
1,2016-09-09,2016-09-10,2016-09-10,Day,32.01
2,2016-09-09,2016-09-11,2016-09-11,Day,0.01
3,2016-09-09,2016-09-12,2016-09-12,Day,44.13
4,2016-09-09,2016-09-01,2016-09-30,Month,42.89
5,2016-09-09,2016-10-03,2016-10-31,Month,44.38
6,2016-09-09,2016-11-01,2016-11-30,Month,49.22
7,2016-09-09,2016-12-01,2016-12-30,Month,46.9
8,2016-09-09,2016-10-03,2016-12-30,Quarter,46.87
9,2016-09-09,2017-01-02,2017-03-31,Quarter,50.22
10,2016-09-09,2017-04-03,2017-06-30,Quarter,32.97
11,2016-09-09,2017-07-03,2017-09-29,Quarter,33.59
12,2016-09-09,2017-10-02,2017-12-29,Quarter,47.55
13,2016-09-09,2016-09-12,2016-09-16,Week,44.0
14,2016-09-09,2016-09-19,2016-09-23,Week,42.38
15,2016-09-09,2016-09-26,2016-09-30,Week,41.75
16,2016-09-09,2016-10-03,2016-10-07,Week,40.8
17,2016-09-09,2016-09-10,2016-09-11,Weekend,0.01
18,2016-09-09,2016-09-17,2016-09-18,Weekend,0.01
19,2016-09-09,2017-01-02,2017-12-30,Year,41.08
20,2016-09-09,2018-01-01,2019-01-01,Year,41.41
21,2016-09-09,2019-01-01,2019-12-31,Year,41.98
