,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-10-18,2017-10-18,2017-10-18,Day,66.44
1,2017-10-18,2017-10-19,2017-10-19,Day,63.06
2,2017-10-18,2017-10-20,2017-10-20,Day,60.0
3,2017-10-18,2017-10-21,2017-10-21,Day,0.01
4,2017-10-18,2017-10-02,2017-10-31,Month,61.06
5,2017-10-18,2017-11-01,2017-11-30,Month,92.63
6,2017-10-18,2017-12-01,2017-12-29,Month,91.25
7,2017-10-18,2018-01-01,2018-01-31,Month,88.14
8,2017-10-18,2018-01-01,2018-03-30,Quarter,77.58
9,2017-10-18,2018-04-02,2018-06-29,Quarter,41.04
10,2017-10-18,2018-07-02,2018-09-28,Quarter,41.72
11,2017-10-18,2018-10-01,2018-12-31,Quarter,62.83
12,2017-10-18,2017-10-16,2017-10-20,Week,61.81
13,2017-10-18,2017-10-23,2017-10-27,Week,65.75
14,2017-10-18,2017-10-30,2017-11-03,Week,70.0
15,2017-10-18,2017-11-06,2017-11-10,Week,91.0
16,2017-10-18,2017-11-13,2017-11-17,Week,95.0
17,2017-10-18,2017-10-21,2017-10-22,Weekend,0.01
18,2017-10-18,2017-10-28,2017-10-29,Weekend,0.01
19,2017-10-18,2018-01-01,2019-01-01,Year,55.82
20,2017-10-18,2019-01-01,2020-01-01,Year,53.79
21,2017-10-18,2020-01-01,2021-01-01,Year,56.03
22,2017-10-18,2021-01-01,2022-01-01,Year,57.32
