,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-01-23,2015-01-01,2015-01-30,Month,48.17
1,2015-01-23,2015-02-02,2015-02-27,Month,50.0
2,2015-01-23,2015-03-02,2015-03-31,Month,44.63
3,2015-01-23,2015-04-01,2015-04-30,Month,42.29
4,2015-01-23,2015-04-01,2015-06-30,Quarter,37.25
5,2015-01-23,2015-07-01,2015-09-30,Quarter,37.93
6,2015-01-23,2015-10-01,2015-12-31,Quarter,53.63
7,2015-01-23,2016-01-01,2016-03-31,Quarter,54.37
8,2015-01-23,2015-01-26,2015-01-30,Week,48.0
9,2015-01-23,2015-02-02,2015-02-06,Week,51.63
10,2015-01-23,2015-02-09,2015-02-13,Week,49.75
11,2015-01-23,2015-02-16,2015-02-20,Week,49.5
12,2015-01-23,2016-01-01,2016-12-31,Year,46.73
13,2015-01-23,2017-01-02,2017-12-30,Year,48.28
14,2015-01-23,2018-01-01,2019-01-01,Year,47.91
