,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-02-02,2018-02-02,2018-02-02,Day,45.59
1,2018-02-02,2018-02-03,2018-02-03,Day,44.88
2,2018-02-02,2018-02-04,2018-02-04,Day,0.01
3,2018-02-02,2018-02-05,2018-02-05,Day,56.75
4,2018-02-02,2018-02-01,2018-02-28,Month,62.69
5,2018-02-02,2018-03-01,2018-03-30,Month,50.42
6,2018-02-02,2018-04-02,2018-04-30,Month,43.7
7,2018-02-02,2018-05-01,2018-05-31,Month,36.95
8,2018-02-02,2018-06-01,2018-06-29,Month,39.39
9,2018-02-02,2018-04-02,2018-06-29,Quarter,39.92
10,2018-02-02,2018-07-02,2018-09-28,Quarter,40.56
11,2018-02-02,2018-10-01,2018-12-31,Quarter,60.82
12,2018-02-02,2019-01-01,2019-03-29,Quarter,64.0
13,2018-02-02,2018-02-05,2018-02-09,Week,69.32
14,2018-02-02,2018-02-12,2018-02-16,Week,62.5
15,2018-02-02,2018-02-19,2018-02-23,Week,64.5
16,2018-02-02,2018-02-26,2018-03-02,Week,60.0
17,2018-02-02,2018-02-03,2018-02-04,Weekend,0.01
18,2018-02-02,2018-02-10,2018-02-11,Weekend,0.01
19,2018-02-02,2019-01-01,2019-12-31,Year,50.15
20,2018-02-02,2020-01-01,2020-12-31,Year,50.94
21,2018-02-02,2021-01-01,2021-12-31,Year,52.5
