,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-06-06,2018-06-06,2018-06-06,Day,51.29
1,2018-06-06,2018-06-07,2018-06-07,Day,51.83
2,2018-06-06,2018-06-08,2018-06-08,Day,52.25
3,2018-06-06,2018-06-09,2018-06-09,Day,33.88
4,2018-06-06,2018-06-01,2018-06-30,Month,42.28
5,2018-06-06,2018-07-01,2018-07-31,Month,45.26
6,2018-06-06,2018-07-31,2018-08-30,Month,39.74
7,2018-06-06,2018-08-01,2018-08-31,Month,39.74
8,2018-06-06,2018-09-01,2018-09-30,Month,48.13
9,2018-06-06,2018-10-01,2018-10-31,Month,53.96
10,2018-06-06,2018-11-01,2018-11-30,Month,62.03
11,2018-06-06,2018-12-01,2018-12-31,Month,60.37
12,2018-06-06,2018-07-01,2018-09-30,Quarter,44.34
13,2018-06-06,2018-10-01,2018-12-31,Quarter,58.75
14,2018-06-06,2019-01-01,2019-03-31,Quarter,58.16
15,2018-06-06,2019-04-01,2019-06-30,Quarter,36.16
16,2018-06-06,2019-07-01,2019-09-30,Quarter,37.34
17,2018-06-06,2019-10-01,2019-12-31,Quarter,51.03
18,2018-06-06,2018-06-04,2018-06-10,Week,45.46
19,2018-06-06,2018-06-11,2018-06-17,Week,42.4
20,2018-06-06,2018-06-18,2018-06-24,Week,42.5
21,2018-06-06,2018-06-25,2018-07-01,Week,43.0
22,2018-06-06,2018-07-02,2018-07-08,Week,46.25
23,2018-06-06,2018-06-09,2018-06-10,Weekend,32.5
24,2018-06-06,2018-06-16,2018-06-17,Weekend,26.67
25,2018-06-06,2019-01-01,2019-12-31,Year,45.63
26,2018-06-06,2020-01-01,2020-12-31,Year,42.32
27,2018-06-06,2021-01-01,2021-12-31,Year,40.9
