,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-10-25,2019-10-25,2019-10-25,Day,43.3
1,2019-10-25,2019-10-26,2019-10-26,Day,28.04
2,2019-10-25,2019-10-27,2019-10-27,Day,29.5
3,2019-10-25,2019-10-28,2019-10-28,Day,53.04
4,2019-10-25,2019-10-29,2019-10-29,Day,54.08
5,2019-10-25,2019-10-30,2019-10-30,Day,54.08
6,2019-10-25,2019-10-31,2019-10-31,Day,54.6
7,2019-10-25,2019-10-01,2019-10-31,Month,47.57
8,2019-10-25,2019-11-01,2019-11-29,Month,63.63
9,2019-10-25,2019-12-02,2019-12-31,Month,65.56
10,2019-10-25,2020-01-01,2020-01-31,Month,77.29
11,2019-10-25,2020-01-01,2020-03-31,Quarter,71.33
12,2019-10-25,2020-04-01,2020-06-30,Quarter,50.93
13,2019-10-25,2020-07-01,2020-09-30,Quarter,51.99
14,2019-10-25,2020-10-01,2020-12-31,Quarter,72.92
15,2019-10-25,2021-01-01,2021-03-31,Quarter,75.92
16,2019-10-25,2021-04-01,2021-06-30,Quarter,50.89
17,2019-10-25,2021-07-01,2021-09-30,Quarter,51.83
18,2019-10-25,2019-10-21,2019-10-25,Week,48.86
19,2019-10-25,2019-10-28,2019-11-01,Week,52.25
20,2019-10-25,2019-11-04,2019-11-08,Week,58.25
21,2019-10-25,2019-11-11,2019-11-15,Week,63.25
22,2019-10-25,2019-11-18,2019-11-22,Week,67.5
23,2019-10-25,2020-01-01,2020-12-31,Year,61.8
24,2019-10-25,2021-01-01,2021-12-31,Year,62.69
25,2019-10-25,2022-01-03,2022-12-30,Year,62.8
26,2019-10-25,2023-01-02,2023-12-29,Year,63.57
